26.07693429720604, -80.18894488994891
26.07693429720604, -80.18894488994891
26.08099365234375, -80.21626022626765
26.097277625132413, -80.2422391451322
26.12265014648437, -80.26885986328125
26.15716552734375, -80.27958707989387
26.1961669921875, -80.2706736438679
26.234839487884003, -80.26130676269531
26.27520027807203, -80.25174654447113
26.319797321901483, -80.2412884051983
26.367965698242188, -80.23040771484375
26.41781616210937, -80.23211785082549
26.469039916992188, -80.2373000810731
26.519832287804554, -80.24239760178784
26.572677612304688, -80.24859734301299
26.62591552734375, -80.2574589567364
26.678109896385063, -80.26606046236475
26.72982788085937, -80.28067534824584
26.78043171510858, -80.30160757211536
26.8311767578125, -80.32285870246164
26.882846638307733, -80.34444368802582
26.9337158203125, -80.36571574660968
26.98695373535156, -80.38748111364976
27.040054321289062, -80.40867643536262
27.094426559189618, -80.43059128981366
27.14893922967426, -80.45441260704627
27.2039794921875, -80.47905112212555
27.25856974973517, -80.50311161921576
27.31284965903072, -80.5271442119892
27.368945105601163, -80.55196908804083
27.42732161182468, -80.57515657865082
27.48834228515625, -80.5993825084758
27.5490091614804, -80.62338022085333
27.60906154826536, -80.64735999474158
27.66897427833686, -80.67128694974457
27.73051633673199, -80.69574209359973
27.79033596232786, -80.71966904860273
27.85102844238281, -80.74407037698995
27.90975952148437, -80.76759770231428
27.96986389160156, -80.79166118915265
28.028091430664062, -80.81505995530347
28.088735806739937, -80.83944881663604
28.147750854492188, -80.86307232196515
28.203781127929688, -80.88567880483771
28.26167737023305, -80.90919045840991
28.31996077198093, -80.93272489659927
28.37782520358845, -80.95604391659009
28.435134887695312, -80.9792738694411
28.492401123046875, -81.00240854116583
28.54975891113281, -81.02575448843146
28.6072998046875, -81.04910043569708
28.66351318359375, -81.07202383188098
28.72100830078125, -81.09542259803186
28.77803479210805, -81.11857694738052
28.834781970007946, -81.14173440372241
28.891845703125, -81.1651435265174
28.948276325807733, -81.18821088005518
29.0060011007018, -81.21179917279414
29.0635986328125, -81.2355511005108
29.12051960573358, -81.25892190372241
29.178497314453125, -81.28277118389423
29.23677062988281, -81.30458538348859
29.29820949748411, -81.31993910845591
29.361613645391948, -81.32790958180146
29.42701953952595, -81.331787109375
29.4914943889036, -81.33571849149814
29.556427001953125, -81.33949866661658
29.621612548828125, -81.34335444523737
29.68565368652344, -81.34721022385816
29.751535189353813, -81.35106703814341
29.81545141187765, -81.35499842026655
29.88002014160156, -81.35877755972052
30.007965087890625, -81.36630787568936
30.07200079449152, -81.37018432617185
30.136505126953125, -81.37406293083643
30.19981384277344, -81.3778866038603
30.264028775489937, -81.3817199707031
30.32789844577595, -81.38551025390626
30.392466399629235, -81.38946533203125
30.457127457958155, -81.393310546875
30.520248413085938, -81.39673569623164
30.585471977621825, -81.40012207031248
30.649246215820312, -81.40346751493564
30.714468228614933, -81.40687866210936
30.77968791379767, -81.41033935546875
30.84370422363281, -81.41375373391543
30.907101388704977, -81.41720581054688
30.974183163400426, -81.4207763671875
31.037913176972985, -81.42418212890624
31.10311889648437, -81.42759435317095
31.167755126953125, -81.42926384420957
31.23287394895392, -81.42379760742188
31.299591064453125, -81.41063017003677
31.361984252929688, -81.39086555032168
31.43028259277344, -81.3632381663603
31.497344970703125, -81.33598776424634
31.563394837460272, -81.30910034179686
31.629547119140625, -81.2820255055147
31.693130493164062, -81.25590604894302
31.761474609375, -81.22785644531251
31.82821655273437, -81.20050048828125
31.89475366624735, -81.17315798389666
31.961334228515625, -81.14578857421873
32.02702331542969, -81.11865234375
32.09353172172934, -81.0911528918208
32.15842554124735, -81.06419154575894
32.224822998046875, -81.03669433593751
32.29010009765625, -81.00955810546873
32.35012765658104, -80.98448461415813
32.41584777832031, -80.95720825195309
32.485748291015625, -80.92803955078125
32.55193160752118, -80.90034951969068
32.617197844941735, -80.87299580476719
32.68437272411282, -80.84446498325894
32.74703203621557, -80.81139389349488
32.812251721398304, -80.76963463608098
32.87525939941406, -80.72880249023439
32.93947898735434, -80.68712506975447
33.00204519498146, -80.64637476084181
33.053299208818856, -80.61307946029973
33.130669028072035, -80.56257598254143
33.194915771484375, -80.52044677734375
33.25987243652344, -80.47798461914061
33.32423400878906, -80.43557739257812
33.38833566439354, -80.39329684510523
33.4500732421875, -80.35246582031249
33.5132818706965, -80.31067517338965
33.57362365722656, -80.27082170758928
33.63441467285156, -80.23046376753825
33.693951105667374, -80.19086837768555
33.75215148925781, -80.15227025868938
33.812255859375, -80.11213652941643
33.870574951171875, -80.07329201211735
33.92894680217161, -80.03414154052734
33.933043399099574, -80.03145217895508
34.029876708984375, -80.00518798828125
34.09309387207031, -80.0364093391263
34.138943946967686, -80.06315231323242
34.182769775390625, -80.08887466119262
34.22955322265625, -80.11650863958863
34.27629089355469, -80.1440865652902
34.309232032905186, -80.16351699829102
34.364501953125, -80.19615951849488
34.38926696777344, -80.21084532445792
34.452193955243644, -80.24826049804688
34.496465133408364, -80.27441024780273
34.538360595703125, -80.29940858179208
34.57094871391684, -80.31898498535156
34.62089538574219, -80.3550689074458
34.65423066737288, -80.38707733154297
34.68658447265625, -80.41790397799747
34.71697998046875, -80.44761190609057
34.74188232421875, -80.48219641860652
34.765164650092686, -80.51708221435547
34.786285400390625, -80.5485628089126
34.81302035056938, -80.58866500854492
34.83559818591102, -80.62271118164062
34.85743118544756, -80.65567016601562
34.88072204589844, -80.69065638950894
34.90251159667969, -80.72344721580038
34.92549133300781, -80.75803172831633
34.94783563128972, -80.79179763793945
34.97032036215572, -80.82584381103516
34.991967152741, -80.85868835449219
35.0115966796875, -80.88863450653696
